testID,key,score
3497818,23970,0
3497818,14976,1
3497818,24055,0
3497818,22140,0
3497818,24039,0
3497818,16644,0
3497818,23921,1
3497818,24007,0
3497818,24009,1
3497818,23937,0
3497818,21338,0
3497818,24049,0
3497818,21952,0
3497818,24041,1
3497818,21273,0
3497818,16642,0
3497818,14866,0
3497818,22000,0
3497818,15570,0
3497818,16709,1
3497818,14721,0
3497818,15437,0
3497818,21601,0
3497818,14636,0
3497818,23978,0
3497818,21320,0
3497818,14494,1
3497818,23994,1
3497818,15251,1
3497818,15380,0
3497818,15194,1
3497818,21464,0
3497818,15542,1
3497818,15002,0
3497818,15314,0
3497818,14609,0
3497818,15198,1
3497818,21970,0
3497818,21900,0
3497818,15284,0
3497818,21898,0
3497818,15543,0
3497818,15179,0
3497818,21973,1
3497818,24004,0
3497818,24085,0
3497818,21972,0
3497818,15568,0
3497818,21984,0
3497818,21698,0
3497818,21976,0
3497818,15433,0
3497818,15396,1
3497818,22011,1
3497883,21929,1
3497883,15474,0
3497883,23934,1
3497883,21327,0
3497883,21946,1
3497883,14976,0
3497883,23939,1
3497883,24035,0
3497883,21963,0
3497883,16644,0
3497883,21299,0
3497883,24010,0
3497883,22141,0
3497883,23944,0
3497883,21982,0
3497883,21373,0
3497883,23946,0
3497883,21344,1
3497883,14542,0
3497883,16642,1
3497883,14866,0
3497883,24051,0
3497883,15570,0
3497883,16709,0
3497883,14721,0
3497883,15437,1
3497883,21601,0
3497883,14636,0
3497883,23978,0
3497883,23989,0
3497883,14494,1
3497883,23994,0
3497883,15251,1
3497883,15380,0
3497883,15194,1
3497883,21464,0
3497883,15542,0
3497883,15002,0
3497883,15314,0
3497883,14609,0
3497883,15198,1
3497883,24021,0
3497883,14972,0
3497883,15284,0
3497883,21898,0
3497883,15543,0
3497883,15179,0
3497883,21973,1
3497883,21342,0
3497883,24005,0
3497883,21949,0
3497883,23933,0
3497883,21984,0
3497883,23947,0
3497883,21303,0
3497883,15433,1
3497883,15396,1
3497883,21266,0
3501170,23936,1
3501170,15474,1
3501170,21926,0
3501170,21965,0
3501170,23970,1
3501170,14976,1
3501170,24055,1
3501170,22140,1
3501170,24039,1
3501170,16644,1
3501170,23921,1
3501170,24007,0
3501170,24009,1
3501170,23937,0
3501170,21338,0
3501170,24049,1
3501170,21952,1
3501170,24041,1
3501170,21273,0
3501170,16642,1
3501170,14866,0
3501170,22000,0
3501170,15570,0
3501170,16709,1
3501170,14721,1
3501170,15437,0
3501170,21601,1
3501170,14636,0
3501170,23978,1
3501170,21320,0
3501170,14494,1
3501170,23994,1
3501170,15251,1
3501170,15380,1
3501170,15194,1
3501170,21464,1
3501170,15542,1
3501170,15002,0
3501170,15314,1
3501170,14609,1
3501170,15198,1
3501170,21970,0
3501170,21900,0
3501170,15284,1
3501170,21898,0
3501170,15543,0
3501170,15179,1
3501170,21973,1
3501170,24004,0
3501170,24085,0
3501170,21972,0
3501170,15568,0
3501170,21984,0
3501170,21698,0
3501170,21976,0
3501170,15433,0
3501170,15396,1
3501170,22011,0
3503139,21921,0
3503139,15474,0
3503139,21295,0
3503139,21935,0
3503139,23930,0
3503139,14976,0
3503139,21313,0
3503139,14811,0
3503139,21963,0
3503139,16644,0
3503139,23940,1
3503139,21931,1
3503139,21975,0
3503139,21298,1
3503139,21330,0
3503139,24069,1
3503139,22143,0
3503139,22016,1
3503139,21332,0
3503139,16642,0
3503139,14866,0
3503139,21471,0
3503139,15570,0
3503139,16709,0
3503139,14721,0
3503139,15437,0
3503139,21601,0
3503139,14636,0
3503139,23978,0
3503139,15591,0
3503139,14494,0
3503139,23994,0
3503139,15251,0
3503139,15380,0
3503139,15194,0
3503139,21464,0
3503139,15542,0
3503139,15002,0
3503139,15314,0
3503139,14609,0
3503139,15198,1
3503139,24037,0
3503139,21265,0
3503139,15284,0
3503139,21898,0
3503139,15543,0
3503139,15179,0
3503139,21964,0
3503139,24008,0
3503139,23925,0
3503139,21911,0
3503139,24047,0
3503139,21984,0
3503139,21318,0
3503139,21976,0
3503139,15433,0
3503139,15396,0
3503139,21297,0
3503211,21921,0
3503211,15474,0
3503211,21295,0
3503211,21935,0
3503211,23930,0
3503211,14976,0
3503211,21313,0
3503211,14811,0
3503211,21963,0
3503211,16644,0
3503211,23940,1
3503211,21931,1
3503211,21975,0
3503211,21298,0
3503211,21330,0
3503211,24069,1
3503211,22143,0
3503211,22016,0
3503211,21332,0
3503211,16642,0
3503211,14866,0
3503211,21471,0
3503211,15570,0
3503211,16709,0
3503211,14721,0
3503211,15437,0
3503211,21601,0
3503211,14636,0
3503211,23978,1
3503211,15591,1
3503211,14494,0
3503211,23994,0
3503211,15251,0
3503211,15380,0
3503211,15194,0
3503211,21464,0
3503211,15542,0
3503211,15002,0
3503211,15314,0
3503211,14609,0
3503211,15198,0
3503211,24037,0
3503211,21265,0
3503211,15284,0
3503211,21898,0
3503211,15543,1
3503211,15179,0
3503211,21964,0
3503211,24008,0
3503211,23925,0
3503211,21911,0
3503211,24047,0
3503211,21984,0
3503211,21318,0
3503211,21976,1
3503211,15433,0
3503211,15396,0
3503211,21297,0
3503243,21929,0
3503243,15474,0
3503243,23934,0
3503243,21327,0
3503243,21946,1
3503243,14976,0
3503243,23939,0
3503243,24035,0
3503243,21963,1
3503243,16644,0
3503243,21299,0
3503243,24010,1
3503243,22141,0
3503243,23944,1
3503243,21982,0
3503243,21373,0
3503243,23946,0
3503243,21344,0
3503243,14542,0
3503243,16642,0
3503243,14866,0
3503243,24051,0
3503243,15570,1
3503243,16709,1
3503243,14721,0
3503243,15437,0
3503243,21601,1
3503243,14636,0
3503243,23978,1
3503243,23989,0
3503243,14494,1
3503243,23994,1
3503243,15251,1
3503243,15380,1
3503243,15194,1
3503243,21464,0
3503243,15542,0
3503243,15002,0
3503243,15314,0
3503243,14609,0
3503243,15198,0
3503243,24021,0
3503243,14972,0
3503243,15284,0
3503243,21898,0
3503243,15543,0
3503243,15179,0
3503243,21973,1
3503243,21342,0
3503243,24005,0
3503243,21949,0
3503243,23933,0
3503243,21984,0
3503243,23947,0
3503243,21303,0
3503243,15433,1
3503243,15396,1
3503243,21266,0
3503354,23936,1
3503354,15474,0
3503354,21926,0
3503354,21965,0
3503354,23970,0
3503354,14976,0
3503354,24055,0
3503354,22140,0
3503354,24039,1
3503354,16644,1
3503354,23921,1
3503354,24007,0
3503354,24009,1
3503354,23937,0
3503354,21338,0
3503354,24049,1
3503354,21952,0
3503354,24041,0
3503354,21273,0
3503354,16642,0
3503354,14866,0
3503354,22000,0
3503354,15570,1
3503354,16709,1
3503354,14721,0
3503354,15437,0
3503354,21601,0
3503354,14636,0
3503354,23978,1
3503354,21320,0
3503354,14494,1
3503354,23994,1
3503354,15251,1
3503354,15380,0
3503354,15194,1
3503354,21464,0
3503354,15542,0
3503354,15002,0
3503354,15314,0
3503354,14609,0
3503354,15198,1
3503354,21970,1
3503354,21900,0
3503354,15284,0
3503354,21898,0
3503354,15543,0
3503354,15179,0
3503354,21973,1
3503354,24004,0
3503354,24085,0
3503354,21972,0
3503354,15568,0
3503354,21984,0
3503354,21698,0
3503354,21976,0
3503354,15433,0
3503354,15396,1
3503354,22011,1
3503646,21929,0
3503646,15474,0
3503646,23934,0
3503646,21327,0
3503646,21946,0
3503646,14976,0
3503646,23939,1
3503646,24035,0
3503646,21963,0
3503646,16644,1
3503646,21299,0
3503646,24010,1
3503646,22141,0
3503646,23944,1
3503646,21982,0
3503646,21373,0
3503646,23946,1
3503646,21344,0
3503646,14542,0
3503646,16642,0
3503646,14866,0
3503646,24051,0
3503646,15570,0
3503646,16709,0
3503646,14721,1
3503646,15437,0
3503646,21601,0
3503646,14636,0
3503646,23978,0
3503646,23989,0
3503646,14494,0
3503646,23994,0
3503646,15251,1
3503646,15380,0
3503646,15194,0
3503646,21464,0
3503646,15542,0
3503646,15002,0
3503646,15314,0
3503646,14609,0
3503646,15198,0
3503646,24021,0
3503646,14972,0
3503646,15284,1
3503646,21898,0
3503646,15543,1
3503646,15179,0
3503646,21973,1
3503646,21342,0
3503646,24005,0
3503646,21949,0
3503646,23933,0
3503646,21984,0
3503646,23947,0
3503646,21303,0
3503646,15433,0
3503646,15396,0
3503646,21266,0
3504048,21921,1
3504048,15474,0
3504048,21295,0
3504048,21935,0
3504048,23930,0
3504048,14976,0
3504048,21313,0
3504048,14811,0
3504048,21963,0
3504048,16644,0
3504048,23940,1
3504048,21931,1
3504048,21975,0
3504048,21298,0
3504048,21330,0
3504048,24069,0
3504048,22143,0
3504048,22016,0
3504048,21332,0
3504048,16642,0
3504048,14866,0
3504048,21471,0
3504048,15570,0
3504048,16709,0
3504048,14721,0
3504048,15437,0
3504048,21601,0
3504048,14636,0
3504048,23978,0
3504048,15591,1
3504048,14494,1
3504048,23994,1
3504048,15251,0
3504048,15380,0
3504048,15194,1
3504048,21464,0
3504048,15542,0
3504048,15002,0
3504048,15314,0
3504048,14609,0
3504048,15198,0
3504048,24037,0
3504048,21265,0
3504048,15284,1
3504048,21898,0
3504048,15543,0
3504048,15179,0
3504048,21964,0
3504048,24008,0
3504048,23925,0
3504048,21911,0
3504048,24047,0
3504048,21984,0
3504048,21318,0
3504048,21976,0
3504048,15433,0
3504048,15396,0
3504048,21297,0
3504176,21929,1
3504176,15474,0
3504176,23934,0
3504176,21327,0
3504176,21946,0
3504176,14976,0
3504176,23939,1
3504176,24035,0
3504176,21963,1
3504176,16644,1
3504176,21299,0
3504176,24010,1
3504176,22141,0
3504176,23944,1
3504176,21982,0
3504176,21373,0
3504176,23946,0
3504176,21344,0
3504176,14542,0
3504176,16642,0
3504176,14866,0
3504176,24051,0
3504176,15570,0
3504176,16709,0
3504176,14721,0
3504176,15437,0
3504176,21601,0
3504176,14636,0
3504176,23978,0
3504176,23989,0
3504176,14494,1
3504176,23994,1
3504176,15251,1
3504176,15380,1
3504176,15194,0
3504176,21464,0
3504176,15542,0
3504176,15002,0
3504176,15314,0
3504176,14609,0
3504176,15198,1
3504176,24021,0
3504176,14972,0
3504176,15284,1
3504176,21898,0
3504176,15543,0
3504176,15179,0
3504176,21973,1
3504176,21342,0
3504176,24005,0
3504176,21949,0
3504176,23933,0
3504176,21984,0
3504176,23947,0
3504176,21303,0
3504176,15433,0
3504176,15396,1
3504176,21266,1
3505161,21929,0
3505161,15474,1
3505161,23934,1
3505161,21327,0
3505161,21946,0
3505161,14976,0
3505161,23939,1
3505161,24035,0
3505161,21963,1
3505161,16644,1
3505161,21299,0
3505161,24010,1
3505161,22141,0
3505161,23944,1
3505161,21982,0
3505161,21373,0
3505161,23946,0
3505161,21344,0
3505161,14542,0
3505161,16642,1
3505161,14866,0
3505161,24051,0
3505161,15570,0
3505161,16709,0
3505161,14721,0
3505161,15437,0
3505161,21601,0
3505161,14636,1
3505161,23978,1
3505161,23989,0
3505161,14494,1
3505161,23994,1
3505161,15251,0
3505161,15380,1
3505161,15194,1
3505161,21464,0
3505161,15542,0
3505161,15002,0
3505161,15314,0
3505161,14609,0
3505161,15198,0
3505161,24021,0
3505161,14972,0
3505161,15284,0
3505161,21898,0
3505161,15543,0
3505161,15179,0
3505161,21973,1
3505161,21342,0
3505161,24005,0
3505161,21949,0
3505161,23933,0
3505161,21984,0
3505161,23947,0
3505161,21303,0
3505161,15433,0
3505161,15396,0
3505161,21266,0
3505662,21929,1
3505662,15474,1
3505662,23934,1
3505662,21327,0
3505662,21946,0
3505662,14976,0
3505662,23939,1
3505662,24035,0
3505662,21963,0
3505662,16644,1
3505662,21299,0
3505662,24010,1
3505662,22141,1
3505662,23944,0
3505662,21982,0
3505662,21373,0
3505662,23946,0
3505662,21344,0
3505662,14542,0
3505662,16642,0
3505662,14866,0
3505662,24051,0
3505662,15570,0
3505662,16709,0
3505662,14721,0
3505662,15437,0
3505662,21601,0
3505662,14636,0
3505662,23978,0
3505662,23989,0
3505662,14494,0
3505662,23994,1
3505662,15251,0
3505662,15380,0
3505662,15194,0
3505662,21464,0
3505662,15542,0
3505662,15002,0
3505662,15314,0
3505662,14609,0
3505662,15198,0
3505662,24021,0
3505662,14972,0
3505662,15284,0
3505662,21898,0
3505662,15543,0
3505662,15179,0
3505662,21973,0
3505662,21342,0
3505662,24005,0
3505662,21949,0
3505662,23933,0
3505662,21984,0
3505662,23947,0
3505662,21303,0
3505662,15433,0
3505662,15396,0
3505662,21266,0
3505913,23936,1
3505913,15474,0
3505913,21926,0
3505913,21965,0
3505913,23970,0
3505913,14976,0
3505913,24055,0
3505913,22140,0
3505913,24039,0
3505913,16644,0
3505913,23921,0
3505913,24007,0
3505913,24009,0
3505913,23937,0
3505913,21338,0
3505913,24049,0
3505913,21952,0
3505913,24041,0
3505913,21273,0
3505913,16642,0
3505913,14866,0
3505913,22000,0
3505913,15570,0
3505913,16709,0
3505913,14721,1
3505913,15437,0
3505913,21601,0
3505913,14636,0
3505913,23978,0
3505913,21320,0
3505913,14494,0
3505913,23994,0
3505913,15251,0
3505913,15380,0
3505913,15194,0
3505913,21464,0
3505913,15542,0
3505913,15002,0
3505913,15314,0
3505913,14609,0
3505913,15198,0
3505913,21970,1
3505913,21900,0
3505913,15284,0
3505913,21898,0
3505913,15543,0
3505913,15179,0
3505913,21973,0
3505913,24004,0
3505913,24085,0
3505913,21972,0
3505913,15568,0
3505913,21984,0
3505913,21698,0
3505913,21976,0
3505913,15433,0
3505913,15396,0
3505913,22011,0
3506151,23936,0
3506151,15474,0
3506151,21926,0
3506151,21965,0
3506151,23970,0
3506151,14976,0
3506151,24055,0
3506151,22140,0
3506151,24039,0
3506151,16644,0
3506151,23921,0
3506151,24007,0
3506151,24009,0
3506151,23937,0
3506151,21338,0
3506151,24049,0
3506151,21952,0
3506151,24041,0
3506151,21273,0
3506151,16642,0
3506151,14866,0
3506151,22000,0
3506151,15570,0
3506151,16709,0
3506151,14721,1
3506151,15437,0
3506151,21601,0
3506151,14636,0
3506151,23978,0
3506151,21320,0
3506151,14494,0
3506151,23994,0
3506151,15251,0
3506151,15380,1
3506151,15194,0
3506151,21464,0
3506151,15542,0
3506151,15002,0
3506151,15314,0
3506151,14609,0
3506151,15198,0
3506151,21970,0
3506151,21900,0
3506151,15284,0
3506151,21898,0
3506151,15543,0
3506151,15179,0
3506151,21973,0
3506151,24004,0
3506151,24085,0
3506151,21972,0
3506151,15568,0
3506151,21984,0
3506151,21698,0
3506151,21976,0
3506151,15433,0
3506151,15396,0
3506151,22011,0
3506632,23936,1
3506632,15474,0
3506632,21926,0
3506632,21965,0
3506632,23970,0
3506632,14976,0
3506632,24055,0
3506632,22140,0
3506632,24039,1
3506632,16644,1
3506632,23921,1
3506632,24007,0
3506632,24009,1
3506632,23937,0
3506632,21338,0
3506632,24049,1
3506632,21952,0
3506632,24041,0
3506632,21273,0
3506632,16642,0
3506632,14866,0
3506632,22000,0
3506632,15570,0
3506632,16709,0
3506632,14721,0
3506632,15437,0
3506632,21601,0
3506632,14636,0
3506632,23978,1
3506632,21320,0
3506632,14494,0
3506632,23994,1
3506632,15251,0
3506632,15380,0
3506632,15194,0
3506632,21464,0
3506632,15542,0
3506632,15002,0
3506632,15314,0
3506632,14609,0
3506632,15198,1
3506632,21970,0
3506632,21900,0
3506632,15284,0
3506632,21898,0
3506632,15543,0
3506632,15179,0
3506632,21973,0
3506632,24004,0
3506632,24085,0
3506632,21972,1
3506632,15568,0
3506632,21984,0
3506632,21698,0
3506632,21976,0
3506632,15433,0
3506632,15396,0
3506632,22011,0
3506644,21929,0
3506644,15474,0
3506644,23934,0
3506644,21327,0
3506644,21946,1
3506644,14976,0
3506644,23939,1
3506644,24035,0
3506644,21963,1
3506644,16644,1
3506644,21299,0
3506644,24010,0
3506644,22141,0
3506644,23944,1
3506644,21982,0
3506644,21373,0
3506644,23946,0
3506644,21344,1
3506644,14542,0
3506644,16642,1
3506644,14866,0
3506644,24051,0
3506644,15570,0
3506644,16709,1
3506644,14721,0
3506644,15437,0
3506644,21601,0
3506644,14636,0
3506644,23978,0
3506644,23989,1
3506644,14494,1
3506644,23994,1
3506644,15251,1
3506644,15380,0
3506644,15194,0
3506644,21464,0
3506644,15542,0
3506644,15002,0
3506644,15314,0
3506644,14609,0
3506644,15198,1
3506644,24021,1
3506644,14972,1
3506644,15284,1
3506644,21898,0
3506644,15543,1
3506644,15179,0
3506644,21973,1
3506644,21342,0
3506644,24005,1
3506644,21949,0
3506644,23933,1
3506644,21984,0
3506644,23947,0
3506644,21303,0
3506644,15433,0
3506644,15396,0
3506644,21266,1
3506652,23936,0
3506652,15474,1
3506652,21926,1
3506652,21965,0
3506652,23970,0
3506652,14976,0
3506652,24055,0
3506652,22140,0
3506652,24039,0
3506652,16644,0
3506652,23921,0
3506652,24007,0
3506652,24009,1
3506652,23937,0
3506652,21338,0
3506652,24049,1
3506652,21952,0
3506652,24041,0
3506652,21273,0
3506652,16642,0
3506652,14866,0
3506652,22000,0
3506652,15570,1
3506652,16709,0
3506652,14721,0
3506652,15437,1
3506652,21601,1
3506652,14636,0
3506652,23978,0
3506652,21320,0
3506652,14494,1
3506652,23994,1
3506652,15251,0
3506652,15380,1
3506652,15194,1
3506652,21464,0
3506652,15542,0
3506652,15002,0
3506652,15314,0
3506652,14609,0
3506652,15198,1
3506652,21970,0
3506652,21900,0
3506652,15284,0
3506652,21898,0
3506652,15543,0
3506652,15179,0
3506652,21973,1
3506652,24004,1
3506652,24085,0
3506652,21972,0
3506652,15568,0
3506652,21984,0
3506652,21698,0
3506652,21976,1
3506652,15433,0
3506652,15396,0
3506652,22011,1
3507418,23936,0
3507418,15474,0
3507418,21926,0
3507418,21965,0
3507418,23970,0
3507418,14976,0
3507418,24055,0
3507418,22140,0
3507418,24039,0
3507418,16644,0
3507418,23921,1
3507418,24007,0
3507418,24009,0
3507418,23937,0
3507418,21338,0
3507418,24049,0
3507418,21952,0
3507418,24041,0
3507418,21273,0
3507418,16642,1
3507418,14866,0
3507418,22000,0
3507418,15570,1
3507418,16709,0
3507418,14721,0
3507418,15437,0
3507418,21601,0
3507418,14636,0
3507418,23978,1
3507418,21320,0
3507418,14494,1
3507418,23994,0
3507418,15251,1
3507418,15380,0
3507418,15194,1
3507418,21464,0
3507418,15542,1
3507418,15002,0
3507418,15314,0
3507418,14609,0
3507418,15198,0
3507418,21970,1
3507418,21900,0
3507418,15284,0
3507418,21898,0
3507418,15543,0
3507418,15179,0
3507418,21973,1
3507418,24004,0
3507418,24085,0
3507418,21972,0
3507418,15568,0
3507418,21984,0
3507418,21698,0
3507418,21976,0
3507418,15433,1
3507418,15396,1
3507418,22011,0
3507546,21921,1
3507546,15474,1
3507546,21295,0
3507546,21935,0
3507546,23930,1
3507546,14976,0
3507546,21313,0
3507546,14811,0
3507546,21963,1
3507546,16644,1
3507546,23940,1
3507546,21931,1
3507546,21975,0
3507546,21298,1
3507546,21330,1
3507546,24069,1
3507546,22143,1
3507546,22016,1
3507546,21332,1
3507546,16642,1
3507546,14866,1
3507546,21471,1
3507546,15570,1
3507546,16709,1
3507546,14721,1
3507546,15437,1
3507546,21601,1
3507546,14636,1
3507546,23978,1
3507546,15591,0
3507546,14494,1
3507546,23994,1
3507546,15251,1
3507546,15380,1
3507546,15194,1
3507546,21464,0
3507546,15542,1
3507546,15002,0
3507546,15314,1
3507546,14609,0
3507546,15198,1
3507546,24037,1
3507546,21265,1
3507546,15284,1
3507546,21898,0
3507546,15543,1
3507546,15179,1
3507546,21964,1
3507546,24008,0
3507546,23925,1
3507546,21911,1
3507546,24047,1
3507546,21984,0
3507546,21318,0
3507546,21976,0
3507546,15433,1
3507546,15396,1
3507546,21297,1
3507573,21929,1
3507573,15474,1
3507573,23934,0
3507573,21327,0
3507573,21946,0
3507573,14976,1
3507573,23939,0
3507573,24035,0
3507573,21963,1
3507573,16644,1
3507573,21299,0
3507573,24010,0
3507573,22141,0
3507573,23944,1
3507573,21982,0
3507573,21373,0
3507573,23946,0
3507573,21344,1
3507573,14542,0
3507573,16642,0
3507573,14866,0
3507573,24051,0
3507573,15570,0
3507573,16709,0
3507573,14721,0
3507573,15437,0
3507573,21601,0
3507573,14636,0
3507573,23978,0
3507573,23989,1
3507573,14494,1
3507573,23994,0
3507573,15251,1
3507573,15380,1
3507573,15194,1
3507573,21464,0
3507573,15542,0
3507573,15002,0
3507573,15314,1
3507573,14609,1
3507573,15198,1
3507573,24021,0
3507573,14972,1
3507573,15284,1
3507573,21898,0
3507573,15543,0
3507573,15179,0
3507573,21973,0
3507573,21342,0
3507573,24005,0
3507573,21949,0
3507573,23933,0
3507573,21984,0
3507573,23947,0
3507573,21303,0
3507573,15433,0
3507573,15396,0
3507573,21266,0
3507615,23936,1
3507615,15474,1
3507615,21926,0
3507615,21965,1
3507615,23970,0
3507615,14976,1
3507615,24055,1
3507615,22140,1
3507615,24039,1
3507615,16644,1
3507615,23921,1
3507615,24007,0
3507615,24009,1
3507615,23937,1
3507615,21338,0
3507615,24049,1
3507615,21952,0
3507615,24041,1
3507615,21273,1
3507615,16642,1
3507615,14866,1
3507615,22000,0
3507615,15570,1
3507615,16709,1
3507615,14721,1
3507615,15437,0
3507615,21601,1
3507615,14636,1
3507615,23978,1
3507615,21320,1
3507615,14494,1
3507615,23994,1
3507615,15251,1
3507615,15380,1
3507615,15194,1
3507615,21464,0
3507615,15542,1
3507615,15002,0
3507615,15314,1
3507615,14609,1
3507615,15198,1
3507615,21970,1
3507615,21900,0
3507615,15284,0
3507615,21898,0
3507615,15543,1
3507615,15179,1
3507615,21973,1
3507615,24004,1
3507615,24085,1
3507615,21972,1
3507615,15568,0
3507615,21984,0
3507615,21698,0
3507615,21976,1
3507615,15433,1
3507615,15396,1
3507615,22011,0
3508569,23936,1
3508569,15474,1
3508569,21926,1
3508569,21965,0
3508569,23970,0
3508569,14976,0
3508569,24055,0
3508569,22140,0
3508569,24039,0
3508569,16644,0
3508569,23921,0
3508569,24007,0
3508569,24009,1
3508569,23937,0
3508569,21338,0
3508569,24049,1
3508569,21952,0
3508569,24041,0
3508569,21273,0
3508569,16642,0
3508569,14866,0
3508569,22000,0
3508569,15570,0
3508569,16709,0
3508569,14721,1
3508569,15437,0
3508569,21601,0
3508569,14636,0
3508569,23978,0
3508569,21320,0
3508569,14494,1
3508569,23994,0
3508569,15251,1
3508569,15380,1
3508569,15194,0
3508569,21464,0
3508569,15542,1
3508569,15002,0
3508569,15314,0
3508569,14609,0
3508569,15198,0
3508569,21970,1
3508569,21900,0
3508569,15284,0
3508569,21898,0
3508569,15543,0
3508569,15179,0
3508569,21973,1
3508569,24004,0
3508569,24085,1
3508569,21972,0
3508569,15568,0
3508569,21984,0
3508569,21698,0
3508569,21976,0
3508569,15433,1
3508569,15396,0
3508569,22011,1
3508613,23936,0
3508613,15474,1
3508613,21926,1
3508613,21965,0
3508613,23970,0
3508613,14976,0
3508613,24055,0
3508613,22140,0
3508613,24039,1
3508613,16644,0
3508613,23921,1
3508613,24007,0
3508613,24009,1
3508613,23937,1
3508613,21338,0
3508613,24049,1
3508613,21952,0
3508613,24041,1
3508613,21273,1
3508613,16642,1
3508613,14866,0
3508613,22000,0
3508613,15570,0
3508613,16709,0
3508613,14721,0
3508613,15437,0
3508613,21601,0
3508613,14636,1
3508613,23978,0
3508613,21320,1
3508613,14494,1
3508613,23994,1
3508613,15251,0
3508613,15380,1
3508613,15194,1
3508613,21464,1
3508613,15542,1
3508613,15002,0
3508613,15314,0
3508613,14609,0
3508613,15198,1
3508613,21970,1
3508613,21900,0
3508613,15284,1
3508613,21898,0
3508613,15543,0
3508613,15179,0
3508613,21973,1
3508613,24004,1
3508613,24085,1
3508613,21972,1
3508613,15568,0
3508613,21984,0
3508613,21698,0
3508613,21976,0
3508613,15433,1
3508613,15396,0
3508613,22011,1
3509563,23936,0
3509563,15474,1
3509563,21926,1
3509563,21965,0
3509563,23970,0
3509563,14976,1
3509563,24055,0
3509563,22140,0
3509563,24039,1
3509563,16644,1
3509563,23921,1
3509563,24007,0
3509563,24009,1
3509563,23937,1
3509563,21338,0
3509563,24049,0
3509563,21952,0
3509563,24041,1
3509563,21273,0
3509563,16642,1
3509563,14866,0
3509563,22000,0
3509563,15570,0
3509563,16709,0
3509563,14721,0
3509563,15437,0
3509563,21601,1
3509563,14636,1
3509563,23978,0
3509563,21320,0
3509563,14494,1
3509563,23994,1
3509563,15251,1
3509563,15380,1
3509563,15194,0
3509563,21464,0
3509563,15542,0
3509563,15002,0
3509563,15314,0
3509563,14609,1
3509563,15198,1
3509563,21970,0
3509563,21900,0
3509563,15284,1
3509563,21898,0
3509563,15543,1
3509563,15179,1
3509563,21973,1
3509563,24004,1
3509563,24085,1
3509563,21972,1
3509563,15568,1
3509563,21984,0
3509563,21698,0
3509563,21976,0
3509563,15433,0
3509563,15396,1
3509563,22011,0
3512050,21929,0
3512050,15474,1
3512050,23934,0
3512050,21327,0
3512050,21946,0
3512050,14976,0
3512050,23939,0
3512050,24035,0
3512050,21963,0
3512050,16644,1
3512050,21299,0
3512050,24010,0
3512050,22141,0
3512050,23944,0
3512050,21982,0
3512050,21373,0
3512050,23946,0
3512050,21344,0
3512050,14542,0
3512050,16642,1
3512050,14866,0
3512050,24051,0
3512050,15570,0
3512050,16709,0
3512050,14721,1
3512050,15437,0
3512050,21601,0
3512050,14636,0
3512050,23978,0
3512050,23989,0
3512050,14494,0
3512050,23994,0
3512050,15251,0
3512050,15380,0
3512050,15194,0
3512050,21464,0
3512050,15542,0
3512050,15002,0
3512050,15314,0
3512050,14609,0
3512050,15198,0
3512050,24021,0
3512050,14972,0
3512050,15284,0
3512050,21898,0
3512050,15543,0
3512050,15179,0
3512050,21973,0
3512050,21342,0
3512050,24005,0
3512050,21949,0
3512050,23933,0
3512050,21984,0
3512050,23947,0
3512050,21303,0
3512050,15433,0
3512050,15396,1
3512050,21266,0
3512057,21921,0
3512057,15474,0
3512057,21295,0
3512057,21935,0
3512057,23930,0
3512057,14976,0
3512057,21313,0
3512057,14811,0
3512057,21963,1
3512057,16644,1
3512057,23940,0
3512057,21931,0
3512057,21975,0
3512057,21298,1
3512057,21330,0
3512057,24069,0
3512057,22143,0
3512057,22016,0
3512057,21332,0
3512057,16642,0
3512057,14866,0
3512057,21471,0
3512057,15570,0
3512057,16709,0
3512057,14721,0
3512057,15437,0
3512057,21601,1
3512057,14636,1
3512057,23978,0
3512057,15591,0
3512057,14494,0
3512057,23994,0
3512057,15251,0
3512057,15380,0
3512057,15194,0
3512057,21464,0
3512057,15542,1
3512057,15002,0
3512057,15314,0
3512057,14609,0
3512057,15198,1
3512057,24037,0
3512057,21265,0
3512057,15284,0
3512057,21898,0
3512057,15543,1
3512057,15179,0
3512057,21964,0
3512057,24008,0
3512057,23925,0
3512057,21911,0
3512057,24047,0
3512057,21984,0
3512057,21318,0
3512057,21976,1
3512057,15433,0
3512057,15396,0
3512057,21297,0
3512675,21921,1
3512675,15474,0
3512675,21295,0
3512675,21935,0
3512675,23930,0
3512675,14976,0
3512675,21313,0
3512675,14811,0
3512675,21963,1
3512675,16644,0
3512675,23940,0
3512675,21931,1
3512675,21975,0
3512675,21298,1
3512675,21330,0
3512675,24069,0
3512675,22143,0
3512675,22016,0
3512675,21332,0
3512675,16642,0
3512675,14866,0
3512675,21471,0
3512675,15570,1
3512675,16709,0
3512675,14721,1
3512675,15437,0
3512675,21601,0
3512675,14636,0
3512675,23978,0
3512675,15591,1
3512675,14494,0
3512675,23994,0
3512675,15251,1
3512675,15380,0
3512675,15194,1
3512675,21464,0
3512675,15542,0
3512675,15002,0
3512675,15314,0
3512675,14609,0
3512675,15198,0
3512675,24037,1
3512675,21265,0
3512675,15284,1
3512675,21898,0
3512675,15543,0
3512675,15179,0
3512675,21964,0
3512675,24008,0
3512675,23925,0
